 table_schema |             table_name             |          column_name          |          data_type          
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202012 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202101 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202102 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202103 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202104 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202105 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202106 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202107 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202108 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202109 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202110 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202111 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202112 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202201 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202202 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202203 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202204 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202205 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202206 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202207 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202208 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202209 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202210 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | sys_cd                        | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_cd                       | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_prfm_dt                  | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_seq                      | bigint
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_start_date               | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_end_date                 | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_rslt_status              | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | btch_rslt_msg                 | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | log_id                        | double precision
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | rgter_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | rgt_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | moder_id                      | character varying
 itsm_inf     | tb_batch_log_p_tb_batch_log_202211 | mod_date                      | timestamp without time zone
 itsm_inf     | tb_batch_log_p_tb_batch_log_202212 | sys_cd                        | character varying
